,USPS,ST,NAME,ZCTA5,LAT,LON
421,Aveiro,02,Arrancada do Vouga,3750-842,40.6177,-8.4239
422,Aveiro,02,Arrancada do Vouga,3750-843,40.6177,-8.4239
423,Aveiro,02,Arrancada do Vouga,3750-845,40.6177,-8.4239
424,Aveiro,02,Arrancada do Vouga,3750-846,40.6177,-8.4239
425,Aveiro,02,Arrancada do Vouga,3750-847,40.6177,-8.4239
426,Aveiro,02,Arrancada do Vouga,3750-848,40.6177,-8.4239
427,Aveiro,02,Arrancada do Vouga,3750-849,40.6177,-8.4239
428,Aveiro,02,Aguieira,3750-850,40.6141,-8.4348
429,Aveiro,02,Borralha,3750-851,40.56,-8.439
430,Aveiro,02,Borralha,3750-852,40.56,-8.439
431,Aveiro,02,Borralha,3750-853,40.56,-8.439
432,Aveiro,02,Borralha,3750-854,40.56,-8.439
433,Aveiro,02,Borralha,3750-855,40.56,-8.439
434,Aveiro,02,Borralha,3750-856,40.56,-8.439
435,Aveiro,02,Borralha,3750-858,40.56,-8.439
436,Aveiro,02,Borralha,3750-859,40.56,-8.439
437,Aveiro,02,Borralha,3750-860,40.56,-8.439
438,Aveiro,02,Borralha,3750-861,40.56,-8.439
439,Aveiro,02,Borralha,3750-862,40.56,-8.439
440,Aveiro,02,Borralha,3750-863,40.56,-8.439
441,Aveiro,02,Borralha,3750-864,40.56,-8.439
442,Aveiro,02,Borralha,3750-865,40.56,-8.439
443,Aveiro,02,Borralha,3750-866,40.56,-8.439
444,Aveiro,02,Borralha,3750-867,40.56,-8.439
445,Aveiro,02,Borralha,3750-868,40.56,-8.439
446,Aveiro,02,Borralha,3750-869,40.56,-8.439
447,Aveiro,02,Zona Industrial En 1 Sul,3750-870,40.6051,-8.4357
448,Aveiro,02,Borralha,3750-871,40.56,-8.439
449,Aveiro,02,Zona Industrial En 1 Sul,3750-872,40.6051,-8.4357
450,Aveiro,02,Borralha,3750-873,40.56,-8.439
451,Aveiro,02,Borralha,3750-874,40.56,-8.439
452,Aveiro,02,Junqueiro,3750-875,40.6051,-8.4357
453,Aveiro,02,Beco,3750-876,40.631,-8.4105
454,Aveiro,02,Aguieira,3750-877,40.6141,-8.4348
455,Aveiro,02,Cumeada,3750-877,40.6141,-8.4348
456,Aveiro,02,Aguieira,3750-878,40.6141,-8.4348
457,Aveiro,02,Aguieira,3750-879,40.6141,-8.4348
458,Aveiro,02,Aguieira,3750-880,40.6141,-8.4348
459,Aveiro,02,Cumeada,3750-881,40.6141,-8.4348
460,Aveiro,02,Aguieira,3750-881,40.6141,-8.4348
461,Aveiro,02,Aguieira,3750-882,40.6141,-8.4348
462,Aveiro,02,Cumeada,3750-883,40.6141,-8.4348
463,Aveiro,02,Cumeada,3750-884,40.6141,-8.4348
464,Aveiro,02,Cumeada,3750-885,40.6141,-8.4348
465,Aveiro,02,Cumeada,3750-886,40.6141,-8.4348
466,Aveiro,02,Cumeada,3750-887,40.6141,-8.4348
467,Aveiro,02,Zona Industrial En 1 Norte,3750-888,40.6141,-8.4348
468,Aveiro,02,Espinhel,3750-989,40.5679,-8.4907
469,Aveiro,02,Barrô,3750-990,40.5367,-8.4696
470,Aveiro,02,Zona Industrial En 1 Norte,3750-991,40.5761,-8.4497
471,Aveiro,02,Belazaima do Chão,3750-992,40.5322,-8.3657
472,Aveiro,02,Macinhata do Vouga,3750-993,40.6535,-8.4533
473,Aveiro,02,Fermentelos,3750-994,40.5682,-8.5247
474,Aveiro,02,Arrancada do Vouga,3750-995,40.6177,-8.4239
475,Aveiro,02,Aguada de Baixo,3750-996,40.5125,-8.4535
476,Aveiro,02,Mourisca do Vouga,3750-997,40.6111,-8.4621
477,Aveiro,02,Almas da Areosa,3750-998,40.5761,-8.4497
478,Aveiro,02,Águeda,3750-999,40.5772,-8.4444
479,Aveiro,02,Águeda,3754-500,40.5772,-8.4444
480,Aveiro,02,Águeda,3754-501,40.5772,-8.4444
481,Aveiro,02,Águeda,3754-502,40.5772,-8.4444
482,Aveiro,02,Albergaria-A-Velha,3850-000,40.6932,-8.4799
483,Aveiro,02,Albergaria-A-Velha,3850-001,40.6932,-8.4799
484,Aveiro,02,Albergaria-A-Velha,3850-002,40.6932,-8.4799
485,Aveiro,02,Albergaria-A-Velha,3850-003,40.6932,-8.4799
486,Aveiro,02,Albergaria-A-Velha,3850-004,40.6932,-8.4799
487,Aveiro,02,Albergaria-A-Velha,3850-005,40.6932,-8.4799
488,Aveiro,02,Albergaria-A-Velha,3850-006,40.6932,-8.4799
489,Aveiro,02,Albergaria-A-Velha,3850-007,40.6932,-8.4799
490,Aveiro,02,Albergaria-A-Velha,3850-008,40.6932,-8.4799
491,Aveiro,02,Albergaria-A-Velha,3850-009,40.6932,-8.4799
492,Aveiro,02,Albergaria-A-Velha,3850-010,40.6932,-8.4799
493,Aveiro,02,Albergaria-A-Velha,3850-011,40.6932,-8.4799
494,Aveiro,02,Albergaria-A-Velha,3850-012,40.6932,-8.4799
495,Aveiro,02,Albergaria-A-Velha,3850-014,40.6932,-8.4799
496,Aveiro,02,Albergaria-A-Velha,3850-015,40.6932,-8.4799
497,Aveiro,02,Albergaria-A-Velha,3850-016,40.6932,-8.4799
498,Aveiro,02,Albergaria-A-Velha,3850-017,40.6932,-8.4799
499,Aveiro,02,Albergaria-A-Velha,3850-019,40.6932,-8.4799
500,Aveiro,02,Albergaria-A-Velha,3850-020,40.6932,-8.4799
501,Aveiro,02,Albergaria-A-Velha,3850-021,40.6932,-8.4799
502,Aveiro,02,Albergaria-A-Velha,3850-022,40.6932,-8.4799
503,Aveiro,02,Albergaria-A-Velha,3850-024,40.6932,-8.4799
504,Aveiro,02,Albergaria-A-Velha,3850-025,40.6932,-8.4799
505,Aveiro,02,Albergaria-A-Velha,3850-027,40.6932,-8.4799
506,Aveiro,02,Albergaria-A-Velha,3850-030,40.6932,-8.4799
507,Aveiro,02,Albergaria-A-Velha,3850-031,40.6932,-8.4799
508,Aveiro,02,Albergaria-A-Velha,3850-034,40.6932,-8.4799
509,Aveiro,02,Sobreiro,3850-035,40.6939,-8.5072
510,Aveiro,02,Albergaria-A-Velha,3850-035,40.6932,-8.4799
511,Aveiro,02,Albergaria-A-Velha,3850-036,40.6932,-8.4799
512,Aveiro,02,Albergaria-A-Velha,3850-037,40.6932,-8.4799
513,Aveiro,02,Albergaria-A-Velha,3850-038,40.6932,-8.4799
514,Aveiro,02,Albergaria-A-Velha,3850-039,40.6932,-8.4799
515,Aveiro,02,Albergaria-A-Velha,3850-040,40.6932,-8.4799
516,Aveiro,02,Albergaria-A-Velha,3850-041,40.6932,-8.4799
517,Aveiro,02,Albergaria-A-Velha,3850-042,40.6932,-8.4799
518,Aveiro,02,Albergaria-A-Velha,3850-043,40.6932,-8.4799
519,Aveiro,02,Albergaria-A-Velha,3850-044,40.6932,-8.4799
520,Aveiro,02,Albergaria-A-Velha,3850-045,40.6932,-8.4799
521,Aveiro,02,Albergaria-A-Velha,3850-048,40.6932,-8.4799
522,Aveiro,02,Albergaria-A-Velha,3850-049,40.6932,-8.4799
523,Aveiro,02,Albergaria-A-Velha,3850-050,40.6932,-8.4799
524,Aveiro,02,Albergaria-A-Velha,3850-051,40.6932,-8.4799
525,Aveiro,02,Albergaria-A-Velha,3850-052,40.6932,-8.4799
526,Aveiro,02,Albergaria-A-Velha,3850-053,40.6932,-8.4799
527,Aveiro,02,Albergaria-A-Velha,3850-054,40.6932,-8.4799
528,Aveiro,02,Albergaria-A-Velha,3850-055,40.6932,-8.4799
529,Aveiro,02,Albergaria-A-Velha,3850-056,40.6932,-8.4799
530,Aveiro,02,Albergaria-A-Velha,3850-057,40.6932,-8.4799
531,Aveiro,02,Albergaria-A-Velha,3850-058,40.6932,-8.4799
532,Aveiro,02,Albergaria-A-Velha,3850-059,40.6932,-8.4799
533,Aveiro,02,Albergaria-A-Velha,3850-061,40.6932,-8.4799
534,Aveiro,02,Albergaria-A-Velha,3850-062,40.6932,-8.4799
535,Aveiro,02,Albergaria-A-Velha,3850-063,40.6932,-8.4799
536,Aveiro,02,Albergaria-A-Velha,3850-064,40.6932,-8.4799
537,Aveiro,02,Albergaria-A-Velha,3850-065,40.6932,-8.4799
538,Aveiro,02,Albergaria-A-Velha,3850-066,40.6932,-8.4799
539,Aveiro,02,Albergaria-A-Velha,3850-067,40.6932,-8.4799
540,Aveiro,02,Albergaria-A-Velha,3850-068,40.6932,-8.4799
541,Aveiro,02,Albergaria-A-Velha,3850-069,40.6932,-8.4799
542,Aveiro,02,Albergaria-A-Velha,3850-070,40.6932,-8.4799
543,Aveiro,02,Albergaria-A-Velha,3850-071,40.6932,-8.4799
544,Aveiro,02,Albergaria-A-Velha,3850-073,40.6932,-8.4799
545,Aveiro,02,Albergaria-A-Velha,3850-074,40.6932,-8.4799
546,Aveiro,02,Albergaria-A-Velha,3850-075,40.6932,-8.4799
547,Aveiro,02,Albergaria-A-Velha,3850-076,40.6932,-8.4799
548,Aveiro,02,Albergaria-A-Velha,3850-077,40.6932,-8.4799
549,Aveiro,02,Albergaria-A-Velha,3850-078,40.6932,-8.4799
550,Aveiro,02,Albergaria-A-Velha,3850-079,40.6932,-8.4799
551,Aveiro,02,Albergaria-A-Velha,3850-080,40.6932,-8.4799
552,Aveiro,02,Albergaria-A-Velha,3850-081,40.6932,-8.4799
553,Aveiro,02,Albergaria-A-Velha,3850-082,40.6932,-8.4799
554,Aveiro,02,Albergaria-A-Velha,3850-084,40.6932,-8.4799
555,Aveiro,02,Albergaria-A-Velha,3850-085,40.6932,-8.4799
556,Aveiro,02,Albergaria-A-Velha,3850-086,40.6932,-8.4799
557,Aveiro,02,Albergaria-A-Velha,3850-089,40.6932,-8.4799
558,Aveiro,02,Albergaria-A-Velha,3850-090,40.6932,-8.4799
559,Aveiro,02,Albergaria-A-Velha,3850-091,40.6932,-8.4799
560,Aveiro,02,Albergaria-A-Velha,3850-092,40.6932,-8.4799
561,Aveiro,02,Albergaria-A-Velha,3850-093,40.6932,-8.4799
562,Aveiro,02,Albergaria-A-Velha,3850-094,40.6932,-8.4799
563,Aveiro,02,Albergaria-A-Velha,3850-095,40.6932,-8.4799
564,Aveiro,02,Albergaria-A-Velha,3850-096,40.6932,-8.4799
565,Aveiro,02,Albergaria-A-Velha,3850-101,40.6932,-8.4799
566,Aveiro,02,Albergaria-A-Velha,3850-103,40.6932,-8.4799
567,Aveiro,02,Albergaria-A-Velha,3850-104,40.6932,-8.4799
568,Aveiro,02,Albergaria-A-Velha,3850-109,40.6932,-8.4799
569,Aveiro,02,Albergaria-A-Velha,3850-111,40.6932,-8.4799
570,Aveiro,02,Albergaria-A-Velha,3850-113,40.6932,-8.4799
571,Aveiro,02,Albergaria-A-Velha,3850-115,40.6932,-8.4799
572,Aveiro,02,Albergaria-A-Velha,3850-116,40.6932,-8.4799
573,Aveiro,02,Albergaria-A-Velha,3850-118,40.6932,-8.4799
574,Aveiro,02,Albergaria-A-Velha,3850-120,40.6932,-8.4799
575,Aveiro,02,Albergaria-A-Velha,3850-121,40.6932,-8.4799
576,Aveiro,02,Albergaria-A-Velha,3850-124,40.6932,-8.4799
577,Aveiro,02,Albergaria-A-Velha,3850-125,40.6932,-8.4799
578,Aveiro,02,Albergaria-A-Velha,3850-126,40.6932,-8.4799
579,Aveiro,02,Albergaria-A-Velha,3850-127,40.6932,-8.4799
580,Aveiro,02,Albergaria-A-Velha,3850-129,40.6932,-8.4799
581,Aveiro,02,Albergaria-A-Velha,3850-130,40.6932,-8.4799
582,Aveiro,02,Albergaria-A-Velha,3850-131,40.6932,-8.4799
583,Aveiro,02,Albergaria-A-Velha,3850-132,40.6932,-8.4799
584,Aveiro,02,Albergaria-A-Velha,3850-133,40.6932,-8.4799
585,Aveiro,02,Albergaria-A-Velha,3850-134,40.6932,-8.4799
586,Aveiro,02,Albergaria-A-Velha,3850-135,40.6932,-8.4799
587,Aveiro,02,Albergaria-A-Velha,3850-137,40.6932,-8.4799
588,Aveiro,02,Albergaria-A-Velha,3850-138,40.6932,-8.4799
589,Aveiro,02,Albergaria-A-Velha,3850-140,40.6932,-8.4799
590,Aveiro,02,Albergaria-A-Velha,3850-141,40.6932,-8.4799
591,Aveiro,02,Albergaria-A-Velha,3850-142,40.6932,-8.4799
592,Aveiro,02,Albergaria-A-Velha,3850-143,40.6932,-8.4799
593,Aveiro,02,Albergaria-A-Velha,3850-145,40.6932,-8.4799
594,Aveiro,02,Albergaria-A-Velha,3850-147,40.6932,-8.4799
595,Aveiro,02,Albergaria-A-Velha,3850-148,40.6932,-8.4799
596,Aveiro,02,Albergaria-A-Velha,3850-149,40.6932,-8.4799
597,Aveiro,02,Albergaria-A-Velha,3850-151,40.6932,-8.4799
598,Aveiro,02,Albergaria-A-Velha,3850-152,40.6932,-8.4799
599,Aveiro,02,Albergaria-A-Velha,3850-153,40.6932,-8.4799
600,Aveiro,02,Albergaria-A-Velha,3850-154,40.6932,-8.4799
601,Aveiro,02,Albergaria-A-Velha,3850-155,40.6932,-8.4799
602,Aveiro,02,Albergaria-A-Velha,3850-157,40.6932,-8.4799
603,Aveiro,02,Albergaria-A-Velha,3850-158,40.6932,-8.4799
604,Aveiro,02,Albergaria-A-Velha,3850-159,40.6932,-8.4799
605,Aveiro,02,Albergaria-A-Velha,3850-161,40.6932,-8.4799
606,Aveiro,02,Albergaria-A-Velha,3850-162,40.6932,-8.4799
607,Aveiro,02,Albergaria-A-Velha,3850-164,40.6932,-8.4799
608,Aveiro,02,Albergaria-A-Velha,3850-165,40.6932,-8.4799
609,Aveiro,02,Albergaria-A-Velha,3850-166,40.6932,-8.4799
610,Aveiro,02,Albergaria-A-Velha,3850-170,40.6932,-8.4799
611,Aveiro,02,Albergaria-A-Velha,3850-171,40.6932,-8.4799
612,Aveiro,02,Albergaria-A-Velha,3850-172,40.6932,-8.4799
613,Aveiro,02,Albergaria-A-Velha,3850-173,40.6932,-8.4799
614,Aveiro,02,Albergaria-A-Velha,3850-174,40.6932,-8.4799
615,Aveiro,02,Albergaria-A-Velha,3850-175,40.6932,-8.4799
616,Aveiro,02,Albergaria-A-Velha,3850-176,40.6932,-8.4799
617,Aveiro,02,Albergaria-A-Velha,3850-177,40.6932,-8.4799
618,Aveiro,02,Albergaria-A-Velha,3850-178,40.6932,-8.4799
619,Aveiro,02,Albergaria-A-Velha,3850-182,40.6932,-8.4799
620,Aveiro,02,Zona Industrial de Albergaria-A-Velha,3850-184,40.6932,-8.4799
621,Aveiro,02,Albergaria-A-Velha,3850-184,40.6932,-8.4799
622,Aveiro,02,Albergaria-A-Velha,3850-185,40.6932,-8.4799
623,Aveiro,02,Sobreiro,3850-186,40.6939,-8.5072
624,Aveiro,02,Sobreiro,3850-187,40.6939,-8.5072
625,Aveiro,02,Albergaria-A-Velha,3850-200,40.6932,-8.4799
626,Aveiro,02,Albergaria-A-Velha,3850-202,40.6932,-8.4799
627,Aveiro,02,Albergaria-A-Velha,3850-203,40.6932,-8.4799
628,Aveiro,02,Albergaria-A-Velha,3850-207,40.6932,-8.4799
629,Aveiro,02,Albergaria-A-Velha,3850-208,40.6932,-8.4799
630,Aveiro,02,Albergaria-A-Velha,3850-209,40.6932,-8.4799
631,Aveiro,02,Albergaria-A-Velha,3850-211,40.6932,-8.4799
632,Aveiro,02,Albergaria-A-Velha,3850-213,40.6932,-8.4799
633,Aveiro,02,Albergaria-A-Velha,3850-214,40.6932,-8.4799
634,Aveiro,02,Albergaria-A-Velha,3850-215,40.6932,-8.4799
635,Aveiro,02,Albergaria-A-Velha,3850-217,40.6932,-8.4799
636,Aveiro,02,Albergaria-A-Velha,3850-219,40.6932,-8.4799
637,Aveiro,02,Albergaria-A-Velha,3850-221,40.6932,-8.4799
638,Aveiro,02,Albergaria-A-Velha,3850-223,40.6932,-8.4799
639,Aveiro,02,Albergaria-A-Velha,3850-225,40.6932,-8.4799
640,Aveiro,02,Albergaria-A-Velha,3850-226,40.6932,-8.4799
641,Aveiro,02,Albergaria-A-Velha,3850-230,40.6932,-8.4799
642,Aveiro,02,Albergaria-A-Velha,3850-231,40.6932,-8.4799
643,Aveiro,02,Frias,3850-233,40.6642,-8.5044
644,Aveiro,02,Frias de Baixo,3850-234,40.6642,-8.5044
645,Aveiro,02,Frias de Cima,3850-235,40.6816,-8.4897
646,Aveiro,02,Albergaria-A-Velha,3850-237,40.6932,-8.4799
647,Aveiro,02,São Marcos,3850-240,40.6932,-8.4799
648,Aveiro,02,Senhora da Nazaré,3850-241,40.6932,-8.4799
649,Aveiro,02,Senhora do Socorro,3850-242,40.6932,-8.4799
650,Aveiro,02,Albergaria-A-Velha,3850-243,40.6932,-8.4799
651,Aveiro,02,Sobreiro,3850-251,40.6939,-8.5072
652,Aveiro,02,Sobreiro,3850-252,40.6939,-8.5072
653,Aveiro,02,Sobreiro,3850-253,40.6939,-8.5072
654,Aveiro,02,Sobreiro,3850-255,40.6939,-8.5072
655,Aveiro,02,Sobreiro,3850-256,40.6939,-8.5072
656,Aveiro,02,Sobreiro,3850-257,40.6939,-8.5072
657,Aveiro,02,Sobreiro,3850-258,40.6939,-8.5072
658,Aveiro,02,Sobreiro,3850-259,40.6939,-8.5072
659,Aveiro,02,Sobreiro,3850-260,40.6939,-8.5072
660,Aveiro,02,Sobreiro,3850-261,40.6939,-8.5072
661,Aveiro,02,Sobreiro,3850-262,40.6939,-8.5072
662,Aveiro,02,Sobreiro,3850-263,40.6939,-8.5072
663,Aveiro,02,Sobreiro,3850-264,40.6939,-8.5072
664,Aveiro,02,Sobreiro,3850-265,40.6939,-8.5072
665,Aveiro,02,Sobreiro,3850-266,40.6939,-8.5072
666,Aveiro,02,Sobreiro,3850-267,40.6939,-8.5072
667,Aveiro,02,Sobreiro,3850-268,40.6939,-8.5072
668,Aveiro,02,Sobreiro,3850-269,40.6939,-8.5072
669,Aveiro,02,Sobreiro,3850-270,40.6939,-8.5072
670,Aveiro,02,Sobreiro,3850-273,40.6939,-8.5072
671,Aveiro,02,Sobreiro,3850-275,40.6939,-8.5072
672,Aveiro,02,Urgueiras,3850-280,40.6938,-8.5033
673,Aveiro,02,Sobreiro,3850-281,40.6939,-8.5072
674,Aveiro,02,Sobreiro,3850-282,40.6939,-8.5072
675,Aveiro,02,Sobreiro,3850-283,40.6939,-8.5072
676,Aveiro,02,Sobreiro,3850-284,40.6939,-8.5072
677,Aveiro,02,Sobreiro,3850-285,40.6939,-8.5072
678,Aveiro,02,Sanheiras,3850-286,40.6938,-8.5033
679,Aveiro,02,Sobreiro Torto,3850-287,40.6938,-8.5033
680,Aveiro,02,Albergaria-A-Velha,3850-288,40.6932,-8.4799
681,Aveiro,02,Sobreiro,3850-289,40.6939,-8.5072
682,Aveiro,02,Sobreiro,3850-290,40.6939,-8.5072
683,Aveiro,02,Sobreiro,3850-291,40.6939,-8.5072
684,Aveiro,02,Sobreiro,3850-292,40.6939,-8.5072
685,Aveiro,02,Albergaria-A-Velha,3850-293,40.6932,-8.4799
686,Aveiro,02,Albergaria-A-Velha,3850-294,40.6932,-8.4799
687,Aveiro,02,Albergaria-A-Velha,3850-295,40.6932,-8.4799
688,Aveiro,02,Albergaria-A-Velha,3850-296,40.6932,-8.4799
689,Aveiro,02,Albergaria-A-Velha,3850-297,40.6932,-8.4799
690,Aveiro,02,Albergaria-A-Velha,3850-298,40.6932,-8.4799
691,Aveiro,02,Albergaria-A-Velha,3850-299,40.6932,-8.4799
692,Aveiro,02,Albergaria-A-Velha,3850-300,40.6932,-8.4799
693,Aveiro,02,Alquerubim,3850-301,40.6221,-8.5025
694,Aveiro,02,Alquerubim,3850-302,40.6221,-8.5025
695,Aveiro,02,Alquerubim,3850-309,40.6221,-8.5025
696,Aveiro,02,Alquerubim,3850-312,40.6221,-8.5025
697,Aveiro,02,Alquerubim,3850-316,40.6221,-8.5025
698,Aveiro,02,Alquerubim,3850-324,40.6221,-8.5025
699,Aveiro,02,Alquerubim,3850-331,40.6221,-8.5025
700,Aveiro,02,Alquerubim,3850-335,40.6221,-8.5025
701,Aveiro,02,Alquerubim,3850-336,40.6221,-8.5025
702,Aveiro,02,Alquerubim,3850-339,40.6221,-8.5025
703,Aveiro,02,Alquerubim,3850-344,40.6221,-8.5025
704,Aveiro,02,Alquerubim,3850-347,40.6221,-8.5025
705,Aveiro,02,Alquerubim,3850-348,40.6221,-8.5025
706,Aveiro,02,Alquerubim,3850-349,40.6221,-8.5025
707,Aveiro,02,Alquerubim,3850-351,40.6221,-8.5025
708,Aveiro,02,Alquerubim,3850-354,40.6221,-8.5025
709,Aveiro,02,Alquerubim,3850-355,40.6221,-8.5025
710,Aveiro,02,Alquerubim,3850-356,40.6221,-8.5025
711,Aveiro,02,Ameal,3850-360,40.6335,-8.5009
712,Aveiro,02,Beduído,3850-361,40.6284,-8.4941
713,Aveiro,02,Calvães,3850-362,40.6147,-8.5184
714,Aveiro,02,Fial,3850-364,40.6412,-8.5104
715,Aveiro,02,Fontes,3850-365,40.6201,-8.4884
716,Aveiro,02,Pardos,3850-367,40.6201,-8.4884
717,Aveiro,02,Paus,3850-368,40.6356,-8.4876
718,Aveiro,02,Angeja,3850-400,40.6807,-8.5573
719,Aveiro,02,Angeja,3850-401,40.6807,-8.5573
720,Aveiro,02,Angeja,3850-402,40.6807,-8.5573
721,Aveiro,02,Angeja,3850-403,40.6807,-8.5573
722,Aveiro,02,Angeja,3850-404,40.6807,-8.5573
723,Aveiro,02,Angeja,3850-405,40.6807,-8.5573
724,Aveiro,02,Angeja,3850-406,40.6807,-8.5573
725,Aveiro,02,Angeja,3850-407,40.6807,-8.5573
726,Aveiro,02,Angeja,3850-408,40.6807,-8.5573
727,Aveiro,02,Angeja,3850-409,40.6807,-8.5573
728,Aveiro,02,Cabeça,3850-410,40.6895,-8.5731
729,Aveiro,02,Angeja,3850-410,40.6807,-8.5573
730,Aveiro,02,Angeja,3850-411,40.6807,-8.5573
731,Aveiro,02,Angeja,3850-412,40.6807,-8.5573
732,Aveiro,02,Angeja,3850-413,40.6807,-8.5573
733,Aveiro,02,Angeja,3850-414,40.6807,-8.5573
734,Aveiro,02,Angeja,3850-415,40.6807,-8.5573
735,Aveiro,02,Angeja,3850-416,40.6807,-8.5573
736,Aveiro,02,Angeja,3850-417,40.6807,-8.5573
737,Aveiro,02,Angeja,3850-418,40.6807,-8.5573
738,Aveiro,02,Angeja,3850-420,40.6807,-8.5573
739,Aveiro,02,Angeja,3850-421,40.6807,-8.5573
740,Aveiro,02,Angeja,3850-423,40.6807,-8.5573
741,Aveiro,02,Angeja,3850-424,40.6807,-8.5573
742,Aveiro,02,Angeja,3850-425,40.6807,-8.5573
743,Aveiro,02,Angeja,3850-426,40.6807,-8.5573
744,Aveiro,02,Angeja,3850-427,40.6807,-8.5573
745,Aveiro,02,Angeja,3850-428,40.6807,-8.5573
746,Aveiro,02,Angeja,3850-429,40.6807,-8.5573
747,Aveiro,02,Angeja,3850-430,40.6807,-8.5573
748,Aveiro,02,Angeja,3850-431,40.6807,-8.5573
749,Aveiro,02,Angeja,3850-432,40.6807,-8.5573
750,Aveiro,02,Angeja,3850-433,40.6807,-8.5573
751,Aveiro,02,Angeja,3850-435,40.6807,-8.5573
752,Aveiro,02,Angeja,3850-436,40.6807,-8.5573
753,Aveiro,02,Angeja,3850-437,40.6807,-8.5573
754,Aveiro,02,Angeja,3850-438,40.6807,-8.5573
755,Aveiro,02,Angeja,3850-439,40.6807,-8.5573
756,Aveiro,02,Angeja,3850-440,40.6807,-8.5573
757,Aveiro,02,Angeja,3850-441,40.6807,-8.5573
758,Aveiro,02,Angeja,3850-443,40.6807,-8.5573
759,Aveiro,02,Angeja,3850-444,40.6807,-8.5573
760,Aveiro,02,Angeja,3850-445,40.6807,-8.5573
761,Aveiro,02,Angeja,3850-446,40.6807,-8.5573
762,Aveiro,02,Angeja,3850-447,40.6807,-8.5573
763,Aveiro,02,Angeja,3850-448,40.6807,-8.5573
764,Aveiro,02,Angeja,3850-449,40.6807,-8.5573
765,Aveiro,02,Angeja,3850-450,40.6807,-8.5573
766,Aveiro,02,Angeja,3850-451,40.6807,-8.5573
767,Aveiro,02,Angeja,3850-452,40.6807,-8.5573
768,Aveiro,02,Angeja,3850-454,40.6807,-8.5573
769,Aveiro,02,Angeja,3850-455,40.6807,-8.5573
770,Aveiro,02,Cabeça,3850-458,40.6895,-8.5731
771,Aveiro,02,Angeja,3850-458,40.6807,-8.5573
772,Aveiro,02,Angeja,3850-460,40.6807,-8.5573
773,Aveiro,02,Angeja,3850-463,40.6807,-8.5573
774,Aveiro,02,Angeja,3850-464,40.6807,-8.5573
775,Aveiro,02,Boavista,3850-480,40.6956,-8.4119
776,Aveiro,02,Cabeça,3850-481,40.6895,-8.5731
777,Aveiro,02,Feira Nova,3850-482,40.6956,-8.4119
778,Aveiro,02,Fontão,3850-483,40.6702,-8.5351
779,Aveiro,02,Angeja,3850-483,40.6807,-8.5573
780,Aveiro,02,Salgueira,3850-484,40.6895,-8.5731
781,Aveiro,02,Várzea,3850-485,40.6895,-8.5731
782,Aveiro,02,Cabeça,3850-486,40.6895,-8.5731
783,Aveiro,02,Cabeça,3850-487,40.6895,-8.5731
784,Aveiro,02,Cabeça,3850-488,40.6895,-8.5731
785,Aveiro,02,Angeja,3850-489,40.6807,-8.5573
786,Aveiro,02,Cardeal,3850-500,40.744,-8.4907
787,Aveiro,02,Albergaria-a-Nova,3850-501,40.744,-8.4907
788,Aveiro,02,Barroca,3850-503,40.744,-8.4907
789,Aveiro,02,Branca,3850-511,40.7665,-8.4826
790,Aveiro,02,Branca,3850-513,40.7665,-8.4826
791,Aveiro,02,Branca,3850-514,40.7665,-8.4826
792,Aveiro,02,Branca,3850-516,40.7665,-8.4826
793,Aveiro,02,Branca,3850-517,40.7665,-8.4826
794,Aveiro,02,Branca,3850-518,40.7665,-8.4826
795,Aveiro,02,Branca,3850-519,40.7665,-8.4826
796,Aveiro,02,Branca,3850-522,40.7665,-8.4826
797,Aveiro,02,Branca,3850-523,40.7665,-8.4826
798,Aveiro,02,Branca,3850-526,40.7665,-8.4826
799,Aveiro,02,Branca,3850-529,40.7665,-8.4826
800,Aveiro,02,Branca,3850-530,40.7665,-8.4826
801,Aveiro,02,Branca,3850-531,40.7665,-8.4826
802,Aveiro,02,Branca,3850-533,40.7665,-8.4826
803,Aveiro,02,Branca,3850-534,40.7665,-8.4826
804,Aveiro,02,Branca,3850-535,40.7665,-8.4826
805,Aveiro,02,Branca,3850-538,40.7665,-8.4826
806,Aveiro,02,Branca,3850-540,40.7665,-8.4826
807,Aveiro,02,Branca,3850-544,40.7665,-8.4826
808,Aveiro,02,Cancela,3850-560,40.6521,-8.4706
809,Aveiro,02,Carvalhais,3850-562,40.4496,-8.4171
810,Aveiro,02,Casaldima,3850-564,40.7542,-8.4795
811,Aveiro,02,Chaque,3850-565,40.6521,-8.4706
812,Aveiro,02,Coche,3850-566,40.6521,-8.4706
813,Aveiro,02,Cristelo,3850-567,40.7525,-8.5152
814,Aveiro,02,Eiras,3850-569,40.6521,-8.4706
815,Aveiro,02,Escusa,3850-570,40.8008,-8.4507
816,Aveiro,02,Escusa de Cima,3850-571,40.8008,-8.4507
817,Aveiro,02,Espinheira,3850-572,40.7638,-8.4695
818,Aveiro,02,Estrada,3850-573,40.9377,-8.3703
819,Aveiro,02,Fradelos,3850-574,40.7428,-8.4735
820,Aveiro,02,Fundo de Vila,3850-575,40.8008,-8.4507
821,Aveiro,02,Laginhas,3850-576,40.7587,-8.4895
822,Aveiro,02,Mundo Novo,3850-577,40.8008,-8.4507
823,Aveiro,02,Nobrijo,3850-578,40.8008,-8.4507
824,Aveiro,02,Outeirinho,3850-579,40.8008,-8.4507
